Company,JobClosed,ClosedDate,JobComplete,JobCompletionDate,JobEngineered,CheckOff1,CheckOff2,CheckOff3,CheckOff4,CheckOff5,JobReleased,JobHeld,SchedStatus,JobNum,PartNum,RevisionNum,DrawNum,PartDescription,ProdQty,IUM,StartDate,StartHour,DueDate,DueHour,ReqDueDate,JobCode,QuoteNum,QuoteLine,ProdCode,UserChar1,UserChar2,UserChar3,UserChar4,UserDate1,UserDate2,UserDate3,UserDate4,UserDecimal1,UserDecimal2,UserInteger1,UserInteger2,CommentText,ExpenseCode,InCopyList,WIName,WIStartDate,WIStartHour,WIDueDate,WIDueHour,Candidate,SchedCode,SchedLocked,ProjectID,WIPCleared,JobFirm,PersonList,PersonID,ProdTeamID,QtyCompleted,Plant,DatePurged,TravelerReadyToPrint,TravelerLastPrinted,StatusReadyToPrint,StatusLastPrinted,CallNum,CallLine,JobType,RestoreFlag,PhaseID,AnalysisCode,LockQty,HDCaseNum,ProcessMode,PlannedActionDate,PlannedKitDate,MSPTaskID,MSPPredecessor,UserMapData,ProductionYield,OrigProdQty,PreserveOrigQtys,NoAutoCompletion,NoAutoClosing,CreatedBy,CreateDate,WhseAllocFlag,OwnershipStatus,PDMObjID,ExportRequested,SplitMfgCostElements,XRefPartNum,XRefPartType,XRefCustNum,BasePartNum,BaseRevisionNum,RoughCutScheduled,EquipID,PlanNum,MaintPriority,SplitJob,NumberSource,CloseMeterReading,IssueTopicID1,IssueTopicID2,IssueTopicID3,IssueTopicID4,IssueTopicID5,IssueTopicID6,IssueTopicID7,IssueTopicID8,IssueTopicID9,IssueTopicID10,IssueTopics,ResTopicID1,ResTopicID2,ResTopicID3,ResTopicID4,ResTopicID5,ResTopicID6,ResTopicID7,ResTopicID8,ResTopicID9,ResTopicID10,ResTopics,Forward,SchedSeq,PAAExists,DtlsWithinLeadTime,GroupSeq,RoughCut,PlanGUID,PlanUserID,LastChangedBy,LastChangedOn,EPMExportLevel,JobWorkflowState,JobCSR,ExternalMES,SysRowID,LastExternalMESDate,LastScheduleDate,LastScheduleProc,SchedPriority,DaysLate,ContractID,ProjProcessed,SyncReqBy,CustName,CustID,IsCSRSet,UnReadyCostProcess,ProcSuspendedUpdates,ProjProcessedDate,PCLinkRemoved,ForeignSysRowID,ssePart_c,EngineerCode_c,EngineeringApproval_c,EngineeringReview_c,QtyMinimum_c,Customer_c,QualityApproval_c,InitialReview_c
HEM,0,,0,,1,0,0,0,0,0,1,1,R,82821,766320-1,A,,Screw,1500,EA,2018-06-19,21.06,2019-01-10,0,2019-01-10,,0,0,SCREW,,,,,,,,,0,0,0,0,,,1,,2018-06-19,21.06,2019-01-10,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-04-26,0,,0,0,MFG,,,,1,0,S,2018-06-19,2018-06-19,,,,1,64,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,11480,1,0,0,1,,,,,0,,,0,4CF8FF71-8282-4C49-9683-00C9C45BA1A9,,,,-996630,14,,0,0,,,0,0,,,0,4CF8FF71-8282-4C49-9683-00C9C45BA1A9,0,,1,1,1450,UTAS,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83357,728859GA,C,,"Pin, Shouldered",3000,EA,2019-01-14,20.7,2019-04-08,0,2019-04-08,,0,0,PIN,,,,,,,,,0,0,0,0,"CONTRACT #                          DPAS RATINGN00019-14-C-0002                       DO-A1FA8615-12-C-6016                       DO-A1CF-14-0181                                   UN-RATSPRPA1-13-G-001X                     DO-C9",,1,,2019-01-14,20.7,2019-04-08,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-01-14,2019-01-14,,,,1,74,0,0,0,Ejorge,2018-03-21,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,22590,1,0,0,1,,,,,0,,,0,1F374620-151F-4578-B443-00DB263ADED9,,,,-946470,223,,0,0,,,0,0,,,0,1F374620-151F-4578-B443-00DB263ADED9,0,,1,1,2975,UTAS,1,1
SMC,1,2016-08-10,1,2016-08-10,1,0,0,0,0,0,1,1,R,020400,4083T62P04,D,,"Bushing, Plain",3658,EA,2016-05-13,6,2016-05-24,14,2016-05-24,,0,0,BUSHING,,,,,,,,,0,0,0,0,"BLANKS PRODUCED AS 4083T62P01 ON J020019 THROUGH OP 80 ION NITRIDE********************************************************************************S.S.E. PART*************************************************************************************************************************************************************NO CHANGES ALLOWED*****************************************************************************",,0,,2016-05-13,6,2016-05-24,14,1,NORMAL,0,,1,1,,,,3641,MfgSys,,0,2016-06-21,0,,0,0,MFG,,,,0,0,S,2016-05-11,2016-05-13,,,,0,367,0,0,0,,,0,,,,0,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,0E72CAA2-7FB2-43E3-842B-00E46E4853F8,,,,0,0,,0,0,,,0,0,,,0,0E72CAA2-7FB2-43E3-842B-00E46E4853F8,0,,0,0,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84527,816034-1,N/C,,"Spacer, Turbine Nut",75,EA,2019-04-04,15.11,2019-06-24,0,2019-06-24,,0,0,SPACER,,,,,,,,,0,0,0,0,,,1,,2019-04-04,15.11,2019-06-24,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-04-04,2019-04-04,,,,1,10,0,0,0,Ejorge,2018-05-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,25550,1,0,0,1,,,,,0,,,0,8F0DBC22-7A25-4FC1-B3DF-00F56F756F89,,,,-926310,307,,0,0,,,0,0,,,0,8F0DBC22-7A25-4FC1-B3DF-00F56F756F89,0,,0,0,60,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82921,1022349-14,N/C,,Stud,200,EA,2018-09-11,18.67,2018-11-09,0,2018-11-09,,0,0,STUD,,,,,,,,,0,0,0,0,,,1,,2018-09-11,18.67,2018-11-09,0,0,NORMAL,0,,0,1,HPoit,HPoit,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-09-11,2018-09-11,,,,1,116,0,0,0,Ejorge,2018-03-17,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,16620,1,0,0,1,,,,,0,,,0,0ECF221D-5DE8-4B06-8A5F-00F6931AFF80,,,,-976470,98,,0,0,,,0,0,,,0,0ECF221D-5DE8-4B06-8A5F-00F6931AFF80,0,,0,0,190,MODERN INDUSTRIES,0,0
SMC,0,,0,,1,0,0,0,0,0,0,1,R,022084,7097M48P01,ONO,,"Spacer, Mount- Oil Tank",1200,EA,2018-05-30,6,2018-08-08,14,2018-06-29,,0,0,SPACER,,,,,,,,,0,0,0,0,,,1,,2018-05-30,6,2018-08-08,14,0,NORMAL,0,,0,1,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-05-28,2018-05-30,,,,1,1000,0,0,0,Ejorge,2018-05-30,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,9F5C4533-8084-4E09-A571-00FF5096F9FA,,,,0,0,,0,1,,,0,0,,,0,9F5C4533-8084-4E09-A571-00FF5096F9FA,0,,0,0,0,,0,0
HEM,1,2017-11-27,1,2017-11-17,1,0,0,0,0,0,1,0,1,69581,D767563-1,J,,"Bushing, Sleeve",5000,EA,2017-09-28,0,2017-11-16,10,2017-10-09,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-11-16,10,1,NORMAL,0,,1,1,,,,5000,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,5000,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,74A1EC27-A5AC-4862-B78F-0113C327ED96,,,,-1002630,-11,,0,0,,,0,0,,,0,74A1EC27-A5AC-4862-B78F-0113C327ED96,0,,1,1,0,,0,0
HEM,1,2018-03-19,1,2018-03-19,1,0,0,0,0,0,1,0,1,80930,1008439-BLANK,A,,Hs8569 Rev A Group Iv Ø.500 X .460 L,125,EA,2017-12-15,0,2018-01-31,8,2017-12-14,,0,0,PLUG,,,,,,,,,0,0,0,0,,,1,,2017-12-15,0,2018-01-31,8,1,NORMAL,0,,1,1,RPaul,RPaul,,270,MfgSys,,0,2017-12-28,0,,0,0,MFG,,,,1,0,S,2017-12-15,2017-12-15,,,,1,125,0,0,0,RPaul,2017-11-30,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,DBBB86AD-CE9F-4F1D-A6E6-0117BBB9523F,,,,0,0,,0,0,,,0,0,,,0,DBBB86AD-CE9F-4F1D-A6E6-0117BBB9523F,0,557,1,1,100,DETAIL,1,1
SMC,1,2017-06-08,1,2017-06-07,1,0,0,0,0,0,1,1,R,020724,L44875P01,A,,"Balance, Weight - Stage 5",50,EA,2016-11-10,6.78,2016-11-18,14,2016-11-21,,0,0,WEIGHT,,,,,,,,,0,0,0,0,,,0,,2016-11-10,6.78,2016-11-18,14,1,NORMAL,0,,1,1,,,,50,MfgSys,,0,2017-03-27,0,,0,0,MFG,,,,0,0,S,2016-11-08,2016-11-10,,,,1,50,0,0,0,JIppolito,2016-11-21,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,66A9A2D2-6CC9-4D61-BFEE-0122A754B8C8,,,,0,0,,0,0,,,0,0,,,0,66A9A2D2-6CC9-4D61-BFEE-0122A754B8C8,0,,0,0,0,,0,0
SMC,0,,0,,1,0,0,0,0,0,1,1,R,021912,2579M09P01,ONO,,Flange,235,EA,2018-06-01,0,2018-07-04,12.33,2018-07-02,,0,0,FLANGE,,,,,,,,,0,0,0,0,,,1,,2018-06-01,0,2018-07-04,12.33,0,NORMAL,0,,0,1,,,,0,MfgSys,,0,2018-05-24,0,,0,0,MFG,,,,1,0,S,2018-05-30,2018-06-01,,,,1,150,0,0,0,Ejorge,2018-03-09,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,2540,0,0,0,1,,,,,0,,,0,A430C908-AADF-4FD5-A405-0130DD4E668B,,,,-1000470,-2,,0,1,,,0,0,,,0,A430C908-AADF-4FD5-A405-0130DD4E668B,0,,1,1,0,,1,1
HEM,1,2017-11-27,1,2017-11-21,1,0,0,0,0,0,1,0,1,70537,774612-1,A,,"Piston, Diaphragm",50,EA,2017-11-20,-60.43,2017-12-11,0,2017-12-11,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2017-11-20,-60.43,2017-12-11,0,1,NORMAL,0,,1,1,,,,65,MfgSys,,0,2017-10-18,0,,0,0,MFG,,,,1,0,S,2017-11-17,2017-11-17,,,,1,50,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,17C51E0A-FC4D-441C-BC8A-013948C5C30B,,,,-988470,48,,0,0,,,0,0,,,0,17C51E0A-FC4D-441C-BC8A-013948C5C30B,0,,1,1,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,1,1,R,84212,AMCHG0126Z,03,,Bushing Block,100,EA,2018-05-29,6,2018-07-24,23.25,2018-05-05,,0,0,BUSHING,,,,,,,,,0,0,0,0,Under Lead Time Order,,1,,2018-05-29,6,2018-07-24,23.25,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,2018-05-25,0,,0,0,MFG,,,,1,0,S,2018-05-29,2018-05-29,,,,1,100,0,0,0,Ejorge,2018-05-05,0,,,,1,,,213,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,3360,1,1,0,0,,,,,0,,,0,5D575C51-CBC7-4703-81EC-013DF6D7B2D6,,,,-1011030,-46,,0,0,,,0,0,,,0,5D575C51-CBC7-4703-81EC-013DF6D7B2D6,0,,1,1,100,SCHAEFER,1,1
HEM,1,2017-12-27,1,2017-12-27,1,0,0,0,0,0,1,0,1,69548,546455,N/C,,Pin & Beta Tag,100,EA,2018-01-19,20.89,2018-01-29,0,2018-01-29,,0,0,PIN,,,,,,,,,0,0,0,0,"Contract #               Dpas Rating
Spe4ax-14-d-9417             Do-a1
Run With Jobs: 67980, 70099, 70098, 70097, 70096",,1,,2018-01-19,20.89,2018-01-29,0,1,NORMAL,1,,1,1,,,,99,MfgSys,,0,2017-12-20,0,,0,0,MFG,,,,1,0,S,2018-01-19,2018-01-19,,,,1,200,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,69F8794B-BF9D-477B-A61A-0142564E84A3,,,,-977430,94,,0,0,,,0,0,,,0,69F8794B-BF9D-477B-A61A-0142564E84A3,0,,1,1,100,,1,0
HEM,0,,0,,1,0,0,0,0,0,1,1,R,83482,AMS5732_S400_0.1875GD,J,,AMS 5732 S400 0.1875 GD (A286),72,FT,2018-05-29,6,2018-06-11,7,2018-03-26,,0,0,,,,,,,,,,0,0,0,0,,,1,,2018-05-29,6,2018-06-11,7,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-05-10,0,,0,0,MFG,,,,1,0,S,2018-05-29,2018-05-29,,,,1,34.2857,0,0,0,Ejorge,2018-03-26,0,,,,1,,,418,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6400,1,0,0,0,,,,,0,,,0,F5A5C157-4352-4004-8B60-0144E71C08E0,,,,-1003830,-16,,0,0,,,0,0,,,0,F5A5C157-4352-4004-8B60-0144E71C08E0,0,,1,1,72,,1,1
HEM,1,2017-12-11,1,2017-12-06,1,0,0,0,0,0,1,0,1,80790,AMS5666_0.2500GD,J,,AMS 5666 0.2500 GD (INCO 625),480,FT,2017-11-24,15.67,2017-11-30,0,2017-11-30,,0,0,,,,,,,,,,0,0,0,0,"USE   AMS5666_0.2600RD - GRIND IN HOUSEHT. #972377-2",,1,,2017-11-24,15.67,2017-11-30,0,1,NORMAL,1,,1,1,RPaul,RPaul,,480,MfgSys,,0,2017-11-21,0,,0,0,MFG,,,,1,0,S,2017-11-24,2017-11-24,,,,1,480,0,0,0,RPaul,2017-11-17,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,5711167B-EE47-4071-B8A1-015464143436,,,,0,0,,0,0,,,0,0,,,0,5711167B-EE47-4071-B8A1-015464143436,0,,1,1,480,,1,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82591,810272-161,N/C,,"Flange, Short Outlet",200,EA,2018-06-18,14.66,2018-08-20,0,2018-08-20,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-06-18,14.66,2018-08-20,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-06-18,2018-06-18,,,,1,31,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,11650,1,0,0,1,,,,,0,,,0,215E1052-B6EB-41A6-8DB2-0158965D4150,,,,-995910,17,,0,0,,,0,0,,,0,215E1052-B6EB-41A6-8DB2-0158965D4150,0,,0,0,185,UTAS,0,0
HEM,1,2018-03-16,1,2018-03-14,1,0,0,0,0,0,1,1,R,81562,557977,A,,Spacer,50,EA,2018-02-08,6,2018-03-06,20,2018-01-03,,0,0,SPACER,,,,,,,,,0,0,0,0,UNDER LEAD TIME ORDER,,1,,2018-02-08,6,2018-03-06,20,1,NORMAL,0,,1,1,RPaul,RPaul,,49,MfgSys,,0,2018-02-08,0,,0,0,MFG,,,,1,0,S,2018-02-08,2018-02-08,,,,1,27,0,0,0,JGlaude,2018-01-29,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,378F5F19-99B9-4F72-BCCD-0160F90BBE84,,,,0,0,,0,0,,,0,0,,,0,378F5F19-99B9-4F72-BCCD-0160F90BBE84,0,,1,1,45,UTAS,1,1
HEM,1,2017-12-27,1,2017-12-22,1,0,0,0,0,0,1,0,1,69997,3130-17942,B,,V-band Unthreaded,750,EA,2017-09-28,0,2017-11-06,8,2017-11-23,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-11-06,8,1,NORMAL,0,,1,1,,,,803,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,750,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,CF119D86-D490-4CFF-9AC4-0169BDF007C6,,,,-1001430,-6,,0,0,,,0,0,,,0,CF119D86-D490-4CFF-9AC4-0169BDF007C6,0,,1,1,0,,1,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000233145,51218,H,,Wire-lock,50,EA,2019-01-09,22.71,2019-01-18,0,2019-01-18,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,0,,2019-01-09,22.71,2019-01-18,0,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2019-01-09,2019-01-09,,,,1,50,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,22450,1,1,0,1,,,,,0,,,0,940B0FA2-13DB-4B86-92A4-016E84475CFC,,,,-947430,219,,0,0,,,0,0,,,0,940B0FA2-13DB-4B86-92A4-016E84475CFC,0,,0,0,0,,0,0
SMC,1,2016-05-23,1,2016-05-23,1,0,0,0,0,0,1,1,R,000042,1557M13P10,C,,"Clamp, Tube-Single, Lower",35,EA,2016-01-29,6,2016-02-10,9,2016-01-29,,0,0,MISC,,,,,,,,,0,0,70870,0,LOT NO 19704,,0,,2016-01-29,6,2016-02-10,9,1,NORMAL,0,,1,1,,,,89,MfgSys,,0,2016-01-30,0,,0,0,MFG,,,,0,0,S,2016-01-27,2016-01-29,,,,0,35,0,0,0,sbevets1,2016-01-29,0,,,,0,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,851DAEF4-6CA4-42AC-94D4-01709D32335B,,,,0,0,,0,0,,,0,0,,,0,851DAEF4-6CA4-42AC-94D4-01709D32335B,0,,0,0,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,1,1,R,80816,AEV7D0003Z,3,,"Shaft, Outboard Drive",22,EA,2017-12-08,0,2018-09-05,7.54,2018-01-04,,0,0,SHAFT,,,,,,,,,0,0,0,0,No B.o.m. Required - Vendor Supplied Material,,1,,2017-12-08,0,2018-09-05,7.54,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-01-19,0,,0,0,MFG,,,,1,0,S,2017-12-08,2017-12-08,,,,1,20,0,0,0,Ejorge,2017-11-27,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,950,1,0,0,0,,,,,0,,,0,F1215A62-7BF4-4903-9A70-017836D9E065,,,,-1024230,-101,,0,0,,,0,0,,,0,F1215A62-7BF4-4903-9A70-017836D9E065,0,,1,1,20,DSMS,1,1
SMC,1,2017-11-17,1,2017-11-07,1,0,0,0,0,0,1,1,R,021461,3024T95P01,A,,"Spacer, Sleeve",295,EA,2017-12-27,6.5,2018-01-12,14,2018-01-14,,0,0,SPACER,,,,,,,,,0,0,0,0,,,0,,2017-12-27,6.5,2018-01-12,14,1,NORMAL,0,,1,1,,,,282,MfgSys,,0,2017-10-31,0,,0,0,MFG,,,,0,0,S,2017-12-25,2017-12-27,,,,1,1575,0,0,0,Ejorge,2017-09-29,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,F7D56899-67BD-495B-A146-0179E1EA6AF2,,,,0,0,,0,0,,,0,0,,,0,F7D56899-67BD-495B-A146-0179E1EA6AF2,0,,1,1,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,1,1,R,82149,2072M29P01,N/C,,Pin,1000,EA,2018-05-17,21.71,2018-09-13,0,2018-09-13,,0,0,PIN,,,,,,,,,0,0,0,0,,,1,,2018-05-17,21.71,2018-09-13,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-04-12,0,,0,0,MFG,,,,1,0,S,2018-05-17,2018-05-17,,,,1,585,0,0,0,Ejorge,2018-02-28,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13740,0,0,0,0,,,,,0,,,0,24BD9F74-E39F-4449-BFBE-01853BA21DFB,,,,-989430,44,,0,0,,,0,0,,,0,24BD9F74-E39F-4449-BFBE-01853BA21DFB,0,,1,1,950,NUMET,1,1
HEM,0,,0,,1,0,0,0,0,0,1,1,R,80660,791752-16,A,,Screw,500,EA,2018-06-07,23.82,2018-07-19,0,2018-07-19,,0,0,SCREW,,,,,,,,,0,0,0,0,Detail For 791752-7,,1,,2018-06-07,23.82,2018-07-19,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-05-03,0,,0,0,MFG,,,,1,0,S,2018-06-07,2018-06-07,,,,1,1000,0,0,0,Ejorge,2017-11-08,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,11540,1,0,0,1,,,,,0,,,0,31A2FB76-F6A9-4589-BD14-01894E4C3DF8,,,,-996150,16,,0,0,,,0,0,,,0,31A2FB76-F6A9-4589-BD14-01894E4C3DF8,0,,1,1,500,DETAIL,1,1
SMC,0,,0,,1,0,0,0,0,0,1,1,R,021956,2517M66BLANK,C,,SLUGS FOR 2517M66 P01-P16,20,EA,2018-05-24,6,2018-07-19,9,2018-05-29,,0,0,SPACER,,,,,,,,,0,0,0,0,,,1,,2018-05-24,6,2018-07-19,9,0,NORMAL,0,,0,1,,,,0,MfgSys,,0,2018-04-04,0,,0,0,MFG,,,,0,0,S,2018-05-22,2018-05-24,,,,1,13,0,0,0,Ejorge,2018-03-23,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,950,0,0,0,1,,,,,0,,,0,6782F920-00B0-48E9-9905-01911BE5545E,,,,-1012230,-51,,0,0,,,0,0,,,0,6782F920-00B0-48E9-9905-01911BE5545E,0,,1,1,0,,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84475,728411,L,,"Bar, Rotor",1500,EA,2018-08-31,9.83,2018-11-06,0,2018-11-06,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-08-31,9.83,2018-11-06,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-08-31,2018-08-31,,,,1,366,0,0,0,Ejorge,2018-05-14,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,16110,1,0,0,1,,,,,0,,,0,7AD6AB8C-DDFF-484B-90E2-01930A634ACC,,,,-978870,88,,0,0,,,0,0,,,0,7AD6AB8C-DDFF-484B-90E2-01930A634ACC,0,574,1,1,1490,UTAS,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82634,NAS1423C6,4,,"RH Nut, Plain, Hex, Drilled",200,EA,2019-02-19,21,2019-04-11,0,2019-04-11,,0,0,NUT,,,,,,,,,0,0,0,0,"No BOM Requried, Vendor Supplied Material.",,1,,2019-02-19,21,2019-04-11,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-02-19,2019-02-19,,,,1,2,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,23950,1,0,0,1,,,,,0,,,0,FF0F2A62-1098-4A1B-AC35-019743F60AEC,,,,-938070,258,,0,0,,,0,0,,,0,FF0F2A62-1098-4A1B-AC35-019743F60AEC,0,,0,0,200,DETAIL,0,0
SMC,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000000092,2517M66P15,C,,"Spacer, Rotating Seal No. One Bearing",12,EA,2018-08-22,8.51,2018-10-26,14,2018-10-28,,0,0,SPACER,,,,,,,,,0,0,0,0,,,0,,2018-08-22,8.51,2018-10-26,14,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2018-08-20,2018-08-22,,,,1,12,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,3D90AECE-2C93-40C2-AB2D-01A02886FB6F,,,,0,0,,0,0,,,0,0,,,0,3D90AECE-2C93-40C2-AB2D-01A02886FB6F,0,,0,0,0,,0,0
SMC,0,,0,,1,0,0,0,0,0,1,1,R,021905,3044T48P01,ONO,,"Restrictor, Air System",52,EA,2018-05-24,6,2018-05-31,8.45,2018-05-14,,0,0,MISC,,,,,,,,,0,0,0,0,,,1,,2018-05-24,6,2018-05-31,8.45,0,NORMAL,0,,0,1,,,,0,MfgSys,,0,2018-04-11,0,,0,0,MFG,,,,1,0,S,2018-05-22,2018-05-24,,,,1,35,0,0,0,Ejorge,2018-03-06,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,2200,0,0,0,1,,,,,0,,,0,D158987A-9952-4527-9AD0-01A9EBFF6E59,,,,-1001670,-7,,0,1,,,0,0,,,0,D158987A-9952-4527-9AD0-01A9EBFF6E59,0,,1,1,0,,1,1
HEM,1,2018-02-15,1,2018-02-08,1,0,0,0,0,0,1,0,1,81524,584971,C,,"Plug, Machine Thread",285,EA,2018-02-09,20.62,2018-02-14,0,2018-02-14,,0,0,PLUG,,,,,,,,,0,0,0,0,,,1,,2018-02-09,20.62,2018-02-14,0,1,NORMAL,0,,1,1,,,,285,MfgSys,,0,2018-01-25,0,,0,0,MFG,,,,1,0,S,2018-02-09,2018-02-09,,,,1,285,0,0,0,TLentini,2018-01-25,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,E0C34F63-81BA-4996-B8BD-01AAEA3902AA,,,,0,0,,0,0,,,0,0,,,0,E0C34F63-81BA-4996-B8BD-01AAEA3902AA,0,,1,1,285,Ramar-Hall,1,1
